per,mes,orden,hogar,p3271,p6040,p6050,p6083,p3042,inglabo,rama2d_r4
2025,12,2,1,1,33,2,2,4.0,969000.0,96.0
2025,12,2,1,2,31,2,2,10.0,1505000.0,47.0
2025,12,2,1,1,54,2,3,4.0,2018000.0,45.0
2025,12,1,1,1,51,1,2,3.0,1782000.0,41.0
2025,12,1,1,2,49,1,2,5.0,1387000.0,92.0
2025,12,2,1,1,47,3,1,1.0,739000.0,23.0
2025,12,1,1,2,50,1,1,12.0,4099000.0,85.0
2025,12,1,1,2,50,1,2,8.0,1202000.0,47.0
2025,12,1,1,2,71,1,3,5.0,608000.0,15.0
2025,12,2,1,1,43,2,2,10.0,2414000.0,47.0
2025,12,1,1,1,48,1,1,5.0,2002000.0,38.0
2025,12,3,1,1,29,3,1,5.0,1748000.0,1.0
2025,12,1,1,2,54,1,3,5.0,881000.0,47.0
2025,12,1,1,2,70,1,3,1.0,291000.0,97.0
2025,12,2,1,2,45,2,2,11.0,4913000.0,69.0
2025,12,3,1,1,20,3,1,5.0,694000.0,41.0
2025,12,3,1,1,47,3,1,3.0,540000.0,1.0
2025,12,1,1,1,30,1,2,5.0,1855000.0,56.0
2025,12,1,1,1,42,1,2,3.0,752000.0,41.0
2025,12,3,1,1,44,3,1,4.0,981000.0,47.0
2025,12,2,1,1,57,2,2,5.0,1790000.0,49.0
2025,12,2,1,2,63,3,1,3.0,779000.0,47.0
2025,12,1,1,1,51,1,3,10.0,2158000.0,49.0
2025,12,1,1,2,70,1,3,11.0,2003000.0,85.0
2025,12,1,1,2,20,1,2,4.0,204000.0,97.0
2025,12,1,1,2,55,1,3,3.0,970000.0,96.0
2025,12,1,1,1,45,1,2,5.0,2105000.0,55.0
2025,12,2,1,2,29,3,1,8.0,100000.0,82.0
2025,12,2,1,1,61,2,3,1.0,653000.0,1.0
2025,12,2,1,1,34,3,1,10.0,2600000.0,38.0
2025,12,1,1,1,21,1,2,5.0,1074000.0,47.0
2025,12,2,1,2,43,2,2,5.0,293000.0,81.0
2025,12,4,1,2,31,3,1,9.0,1150000.0,86.0
2025,12,2,1,1,23,2,2,8.0,2795000.0,25.0
2025,12,4,1,1,66,6,3,3.0,598000.0,53.0
2025,12,1,1,2,50,1,3,3.0,1169000.0,97.0
2025,12,1,1,1,59,1,3,3.0,1951000.0,56.0
2025,12,4,1,1,28,3,1,10.0,1918000.0,49.0
2025,12,2,1,1,35,2,2,5.0,2674000.0,49.0
2025,12,1,1,2,31,1,2,5.0,665000.0,47.0
2025,12,1,1,1,64,1,3,4.0,756000.0,41.0
2025,12,1,1,1,63,1,3,3.0,1101000.0,5.0
2025,12,1,1,2,60,1,2,5.0,529000.0,47.0
2025,12,2,1,1,19,3,1,5.0,1271000.0,41.0
2025,12,1,1,2,43,1,3,3.0,841000.0,47.0
2025,12,2,1,1,58,6,2,11.0,5756000.0,53.0
2025,12,2,1,1,28,9,2,5.0,1770000.0,49.0
2025,12,1,1,1,57,1,2,5.0,1977000.0,94.0
2025,12,1,1,1,40,1,2,8.0,3742000.0,22.0
2025,12,1,1,2,54,1,2,3.0,523000.0,56.0
2025,12,2,1,1,33,3,1,9.0,1728000.0,85.0
2025,12,1,1,1,47,1,2,10.0,8951000.0,31.0
2025,12,1,1,2,44,1,3,10.0,3185000.0,85.0
2025,12,1,1,1,22,1,2,10.0,845000.0,1.0
2025,12,1,1,1,57,1,3,3.0,325000.0,1.0
2025,12,3,1,1,22,3,1,4.0,2324000.0,49.0
2025,12,2,1,2,29,2,2,5.0,1342000.0,43.0
2025,12,3,1,1,65,3,1,4.0,824000.0,1.0
2025,12,1,1,2,47,1,3,3.0,1481000.0,14.0
2025,12,3,1,2,27,3,1,11.0,3085000.0,84.0
2025,12,1,1,2,36,1,2,5.0,366000.0,47.0
2025,12,5,1,2,32,3,1,4.0,1589000.0,97.0
2025,12,1,1,2,33,1,2,1.0,184000.0,46.0
2025,12,1,1,2,51,1,2,4.0,344000.0,56.0
2025,12,4,1,2,42,3,1,8.0,332000.0,47.0
2025,12,1,1,1,39,1,2,4.0,1553000.0,3.0
2025,12,1,1,1,19,1,2,4.0,1894000.0,1.0
2025,12,3,1,1,31,3,1,5.0,2925000.0,41.0
2025,12,3,1,1,44,3,1,10.0,4755000.0,85.0
2025,12,2,1,2,34,2,2,10.0,2532000.0,88.0
2025,12,1,1,1,59,1,3,3.0,1192000.0,1.0
2025,12,1,1,1,48,1,2,5.0,1857000.0,42.0
2025,12,2,1,2,44,2,3,4.0,847000.0,56.0
2025,12,2,1,1,18,3,1,5.0,1859000.0,38.0
2025,12,1,1,2,52,1,3,8.0,3271000.0,84.0
2025,12,3,1,2,46,7,2,5.0,1103000.0,96.0
2025,12,1,1,2,67,1,3,10.0,14737000.0,69.0
2025,12,1,1,1,32,1,2,9.0,4236000.0,14.0
2025,12,2,1,1,36,2,2,5.0,1914000.0,49.0
2025,12,1,1,2,27,1,2,5.0,794000.0,47.0
2025,12,1,1,1,52,1,2,3.0,845000.0,31.0
2025,12,2,1,2,47,2,2,3.0,721000.0,97.0
2025,12,4,1,2,57,4,3,3.0,329000.0,14.0
2025,12,2,1,1,43,2,2,11.0,8720000.0,32.0
2025,12,1,1,2,82,1,3,3.0,0.0,47.0
2025,12,2,1,1,37,3,2,3.0,921000.0,43.0
2025,12,1,1,2,39,1,1,10.0,3006000.0,86.0
2025,12,6,1,2,19,3,1,4.0,828000.0,97.0
2025,12,4,1,2,57,6,3,5.0,489000.0,14.0
2025,12,1,1,2,42,1,2,10.0,267000.0,56.0
2025,12,1,1,1,51,1,2,5.0,737000.0,49.0
2025,12,2,1,2,32,6,2,5.0,1424000.0,47.0
2025,12,1,1,1,46,1,2,5.0,3133000.0,23.0
2025,12,1,1,1,55,1,2,11.0,15645000.0,86.0
2025,12,1,1,1,73,1,3,3.0,2533000.0,49.0
2025,12,1,1,1,53,1,2,5.0,2708000.0,47.0
2025,12,2,1,2,34,2,3,8.0,3572000.0,82.0
2025,12,1,1,1,60,1,2,3.0,2625000.0,47.0
2025,12,2,1,1,59,2,3,3.0,1743000.0,41.0
2025,12,1,1,2,47,1,3,5.0,698000.0,56.0
2025,12,1,1,2,42,1,2,10.0,2342000.0,80.0
2025,12,1,1,1,34,1,2,4.0,1964000.0,46.0
2025,12,2,1,2,42,2,2,5.0,1334000.0,10.0
2025,12,1,1,2,37,1,2,5.0,510000.0,81.0
2025,12,2,1,2,40,2,2,3.0,1204000.0,81.0
2025,12,2,1,2,39,2,2,3.0,2127000.0,10.0
2025,12,1,1,1,25,1,2,8.0,1561000.0,1.0
2025,12,2,1,2,61,2,1,3.0,161000.0,95.0
2025,12,1,1,1,48,1,3,12.0,6367000.0,85.0
2025,12,1,1,2,50,1,3,8.0,100000.0,47.0
2025,12,1,1,1,41,1,2,6.0,2230000.0,77.0
2025,12,1,1,2,46,1,2,5.0,807000.0,81.0
2025,12,2,1,2,51,2,2,5.0,1410000.0,68.0
2025,12,1,1,1,40,1,2,10.0,5560000.0,84.0
2025,12,3,1,2,21,3,1,5.0,1758000.0,47.0
2025,12,2,1,1,57,3,1,4.0,1716000.0,1.0
2025,12,2,1,2,36,2,3,5.0,1276000.0,47.0
2025,12,1,1,1,33,1,2,5.0,1431000.0,7.0
2025,12,1,1,2,54,1,3,4.0,894000.0,1.0
2025,12,4,1,1,35,3,1,10.0,1783000.0,85.0
2025,12,2,1,1,61,2,2,4.0,652000.0,1.0
2025,12,2,1,1,56,3,3,5.0,2544000.0,14.0
2025,12,3,1,1,30,3,1,5.0,1840000.0,47.0
2025,12,1,1,2,54,1,3,3.0,1016000.0,95.0
2025,12,1,1,2,37,1,2,5.0,1201000.0,47.0
2025,12,1,1,1,40,1,3,6.0,1883000.0,97.0
2025,12,4,1,1,38,3,1,5.0,1624000.0,46.0
2025,12,1,1,1,40,1,2,3.0,1568000.0,49.0
2025,12,5,1,1,23,3,1,10.0,1229000.0,56.0
2025,12,1,1,2,45,1,2,5.0,1233000.0,14.0
2025,12,1,1,2,19,1,2,5.0,1193000.0,47.0
2025,12,1,1,1,73,1,3,3.0,783000.0,1.0
2025,12,2,1,2,58,2,2,3.0,778000.0,97.0
2025,12,2,1,2,29,2,2,5.0,628000.0,55.0
2025,12,2,1,1,60,2,2,3.0,0.0,1.0
2025,12,3,1,1,40,3,1,8.0,3598000.0,74.0
2025,12,4,1,1,55,13,2,5.0,752000.0,52.0
2025,12,1,1,1,63,1,2,11.0,19986000.0,69.0
2025,12,3,1,1,25,3,1,5.0,2268000.0,20.0
2025,12,1,1,2,29,1,2,8.0,1141000.0,47.0
2025,12,1,1,2,29,1,2,5.0,1097000.0,49.0
2025,12,2,1,2,49,3,1,9.0,543000.0,14.0
2025,12,2,1,1,33,2,2,5.0,2897000.0,31.0
2025,12,1,1,1,52,1,3,5.0,2226000.0,42.0
2025,12,1,1,2,27,1,2,5.0,1209000.0,56.0
2025,12,1,1,2,29,1,2,5.0,711000.0,81.0
2025,12,1,1,2,59,1,3,5.0,2056000.0,20.0
2025,12,1,1,2,37,1,2,9.0,3943000.0,43.0
2025,12,2,1,2,24,3,3,10.0,635000.0,82.0
2025,12,1,1,2,65,1,3,5.0,0.0,95.0
2025,12,2,1,1,71,2,3,3.0,2156000.0,1.0
2025,12,1,1,2,56,1,3,5.0,473000.0,14.0
2025,12,2,1,2,55,2,2,10.0,5551000.0,13.0
2025,12,1,1,1,51,1,3,5.0,1676000.0,77.0
2025,12,1,1,2,44,1,3,5.0,1139000.0,97.0
2025,12,4,1,1,48,9,2,4.0,1039000.0,81.0
2025,12,1,1,1,65,1,2,4.0,186000.0,43.0
2025,12,1,1,2,44,1,2,5.0,735000.0,47.0
2025,12,1,1,1,41,1,2,6.0,7147000.0,84.0
2025,12,1,1,1,70,1,2,5.0,2353000.0,47.0
2025,12,1,1,2,44,1,2,6.0,1384000.0,68.0
2025,12,2,1,2,54,3,1,10.0,4613000.0,85.0
2025,12,3,1,1,22,3,1,5.0,1577000.0,56.0
2025,12,1,1,1,63,1,3,3.0,724000.0,45.0
2025,12,1,1,1,26,1,2,6.0,1063000.0,49.0
2025,12,1,1,1,28,1,2,5.0,3514000.0,49.0
2025,12,1,1,2,40,1,2,10.0,3215000.0,65.0
2025,12,1,1,2,31,1,2,8.0,1410000.0,1.0
2025,12,2,1,2,38,2,2,8.0,1848000.0,70.0
2025,12,1,1,2,35,1,2,10.0,2696000.0,46.0
2025,12,2,1,2,41,2,2,8.0,1778000.0,86.0
2025,12,1,1,2,69,1,3,10.0,469000.0,53.0
2025,12,2,1,2,23,3,2,5.0,430000.0,47.0
2025,12,2,1,2,36,2,2,3.0,565000.0,56.0
2025,12,1,1,1,29,1,2,10.0,625000.0,49.0
2025,12,2,1,2,41,2,2,8.0,3340000.0,71.0
2025,12,2,1,2,40,2,2,4.0,748000.0,81.0
2025,12,7,1,1,24,3,1,5.0,2096000.0,68.0
2025,12,4,1,2,52,4,1,5.0,1303000.0,84.0
2025,12,1,1,1,69,1,3,5.0,1000000.0,47.0
2025,12,1,1,2,45,1,2,5.0,766000.0,47.0
2025,12,2,1,2,51,2,2,9.0,100000.0,32.0
2025,12,1,1,2,35,1,2,10.0,0.0,86.0
2025,12,3,1,1,49,3,1,10.0,13271000.0,50.0
2025,12,1,1,2,42,1,2,3.0,1739000.0,97.0
2025,12,1,1,2,40,1,2,6.0,873000.0,81.0
2025,12,3,1,2,39,3,1,5.0,1193000.0,97.0
2025,12,2,1,1,25,3,1,5.0,1580000.0,42.0
2025,12,2,1,2,58,2,3,3.0,0.0,56.0
2025,12,3,1,1,43,3,1,3.0,1370000.0,43.0
2025,12,1,1,1,34,1,2,10.0,4010000.0,85.0
2025,12,3,1,1,29,3,1,10.0,947000.0,90.0
2025,12,2,1,1,62,2,2,3.0,765000.0,1.0
2025,12,1,1,1,37,1,2,3.0,2923000.0,1.0
2025,12,3,1,2,40,3,1,5.0,104000.0,10.0
2025,12,1,1,2,24,1,2,10.0,1833000.0,86.0
2025,12,4,1,2,26,6,2,5.0,1036000.0,97.0
2025,12,2,1,1,33,2,2,10.0,3724000.0,84.0
2025,12,3,1,2,29,3,1,10.0,0.0,47.0
2025,12,3,1,1,23,7,2,5.0,1969000.0,56.0
2025,12,1,1,1,48,1,2,1.0,1131000.0,1.0
2025,12,2,1,2,61,4,3,10.0,1300000.0,85.0
2025,12,2,1,2,19,3,1,9.0,1324000.0,10.0
2025,12,2,1,1,39,3,1,3.0,4435000.0,49.0
2025,12,3,1,2,26,3,1,5.0,1378000.0,47.0
2025,12,2,1,2,58,2,3,5.0,3251000.0,47.0
2025,12,1,1,2,38,1,2,4.0,0.0,97.0
2025,12,1,1,2,51,1,3,3.0,1570000.0,47.0
2025,12,2,1,1,60,2,2,3.0,1391000.0,47.0
2025,12,1,1,2,60,1,3,8.0,2464000.0,47.0
2025,12,1,1,2,40,1,2,3.0,190000.0,97.0
2025,12,3,1,2,23,8,1,6.0,231000.0,85.0
2025,12,1,1,2,34,1,2,8.0,3894000.0,96.0
2025,12,1,1,1,25,1,2,4.0,2893000.0,46.0
2025,12,3,1,2,27,3,1,5.0,1511000.0,56.0
2025,12,2,1,2,52,3,1,5.0,533000.0,97.0
2025,12,1,1,1,33,1,2,5.0,1873000.0,10.0
2025,12,1,1,2,33,1,1,5.0,760000.0,47.0
2025,12,1,1,1,33,1,2,10.0,3974000.0,68.0
2025,12,1,1,1,74,1,2,3.0,3856000.0,47.0
2025,12,1,1,1,67,1,3,5.0,2630000.0,49.0
2025,12,1,1,2,59,1,2,5.0,1314000.0,20.0
2025,12,3,1,2,23,3,1,10.0,1540000.0,64.0
2025,12,1,1,2,35,1,2,8.0,529000.0,56.0
2025,12,2,1,2,19,2,2,5.0,1787000.0,96.0
2025,12,2,1,2,52,2,2,3.0,1382000.0,14.0
2025,12,1,1,2,34,1,2,5.0,378000.0,56.0
2025,12,1,1,2,25,1,2,10.0,2173000.0,96.0
2025,12,1,1,2,30,1,2,10.0,3411000.0,84.0
2025,12,2,1,1,45,2,2,4.0,715000.0,49.0
2025,12,1,1,1,47,1,2,1.0,1334000.0,1.0
2025,12,1,1,2,39,1,2,5.0,4838000.0,56.0
2025,12,1,1,1,31,1,2,12.0,5007000.0,79.0
2025,12,1,1,2,54,1,3,8.0,1073000.0,56.0
2025,12,7,1,1,31,7,2,8.0,976000.0,41.0
2025,12,2,1,2,57,2,2,10.0,0.0,47.0
2025,12,5,1,1,22,13,2,4.0,1701000.0,25.0
2025,12,1,1,1,56,1,3,6.0,503000.0,56.0
2025,12,3,1,1,37,3,1,10.0,3151000.0,65.0
2025,12,1,1,1,64,1,3,9.0,3091000.0,71.0
2025,12,1,1,1,42,1,3,4.0,1764000.0,41.0
2025,12,1,1,2,47,1,2,5.0,1382000.0,47.0
2025,12,1,1,1,46,1,3,10.0,6008000.0,49.0
2025,12,1,1,2,66,1,2,1.0,148000.0,15.0
2025,12,4,1,2,27,3,1,5.0,1400000.0,47.0
2025,12,1,1,2,32,1,2,6.0,1467000.0,47.0
2025,12,2,1,1,26,3,1,10.0,10422000.0,86.0
2025,12,2,1,2,32,2,2,6.0,569000.0,47.0
2025,12,1,1,1,34,1,2,10.0,5084000.0,47.0
2025,12,2,1,2,42,2,1,12.0,5744000.0,85.0
2025,12,2,1,2,33,2,2,11.0,1893000.0,86.0
2025,12,1,1,2,45,1,3,5.0,418000.0,1.0
2025,12,2,1,2,61,2,3,3.0,1594000.0,85.0
2025,12,6,1,1,19,13,2,3.0,1616000.0,1.0
2025,12,2,1,2,30,2,2,10.0,2345000.0,85.0
2025,12,1,1,1,51,1,2,3.0,2328000.0,46.0
2025,12,1,1,2,36,1,2,5.0,1127000.0,97.0
2025,12,2,1,2,62,3,3,5.0,1440000.0,14.0
2025,12,1,1,1,28,1,2,4.0,1752000.0,1.0
2025,12,2,1,2,35,2,2,8.0,2178000.0,85.0
2025,12,5,1,2,45,9,2,5.0,215000.0,96.0
2025,12,1,1,1,62,1,2,3.0,2329000.0,1.0
2025,12,1,1,1,30,1,2,10.0,6162000.0,69.0
2025,12,1,1,2,62,1,3,3.0,294000.0,56.0
2025,12,1,1,1,61,1,3,1.0,731000.0,1.0
2025,12,2,1,2,29,2,2,10.0,3207000.0,15.0
2025,12,1,1,1,41,1,3,5.0,1215000.0,49.0
2025,12,2,1,2,38,2,3,5.0,443000.0,56.0
2025,12,1,1,1,57,1,3,3.0,3350000.0,1.0
2025,12,2,1,1,25,3,1,6.0,1275000.0,53.0
2025,12,1,1,1,47,1,2,8.0,2078000.0,47.0
2025,12,1,1,2,31,1,2,5.0,1636000.0,96.0
2025,12,1,1,1,38,1,2,5.0,1219000.0,56.0
2025,12,2,1,1,43,2,2,5.0,3058000.0,49.0
2025,12,1,1,2,35,1,2,4.0,635000.0,56.0
2025,12,1,1,1,57,1,2,3.0,1765000.0,75.0
2025,12,3,1,2,29,3,1,5.0,891000.0,47.0
2025,12,1,1,2,28,1,2,10.0,4470000.0,86.0
2025,12,2,1,2,34,2,2,10.0,4191000.0,73.0
2025,12,3,1,1,61,3,1,10.0,2845000.0,47.0
2025,12,2,1,1,44,2,2,5.0,2322000.0,49.0
2025,12,1,1,2,30,1,3,4.0,100000.0,56.0
2025,12,4,1,1,25,13,2,5.0,2251000.0,42.0
2025,12,1,3,1,28,1,2,4.0,2842000.0,56.0
2025,12,2,1,2,55,2,2,5.0,119000.0,14.0
2025,12,2,1,1,35,2,3,5.0,2978000.0,41.0
2025,12,1,1,1,67,1,3,5.0,3454000.0,95.0
2025,12,1,1,2,30,1,2,8.0,1490000.0,84.0
2025,12,3,1,2,27,7,2,4.0,100000.0,47.0
2025,12,1,1,2,32,1,2,5.0,1371000.0,45.0
2025,12,4,1,2,62,4,3,5.0,721000.0,97.0
2025,12,1,1,2,46,1,2,12.0,3979000.0,85.0
2025,12,1,1,2,33,1,2,11.0,2564000.0,86.0
2025,12,1,1,1,34,1,2,3.0,1463000.0,41.0
2025,12,1,1,1,24,1,2,4.0,722000.0,49.0
2025,12,1,1,1,55,1,2,5.0,2006000.0,55.0
2025,12,2,1,1,63,2,2,3.0,555000.0,81.0
2025,12,1,1,1,53,1,3,3.0,914000.0,49.0
2025,12,3,1,1,46,3,1,5.0,1251000.0,45.0
2025,12,3,1,1,24,3,1,5.0,1154000.0,53.0
2025,12,2,1,1,30,3,1,6.0,1983000.0,53.0
2025,12,1,1,2,30,1,2,3.0,194000.0,15.0
2025,12,1,1,1,37,1,2,10.0,1752000.0,10.0
2025,12,1,1,2,35,1,2,12.0,6760000.0,13.0
2025,12,2,1,1,46,2,2,3.0,523000.0,1.0
2025,12,1,1,2,31,1,2,8.0,2276000.0,56.0
2025,12,2,1,1,32,3,1,4.0,1973000.0,23.0
2025,12,1,1,2,51,1,2,4.0,1334000.0,56.0
2025,12,2,1,2,34,2,2,11.0,3811000.0,86.0
2025,12,1,1,1,52,1,2,4.0,2522000.0,49.0
2025,12,2,1,1,71,2,3,4.0,1236000.0,2.0
2025,12,2,1,1,47,2,2,5.0,2099000.0,46.0
2025,12,2,1,2,35,2,3,5.0,100000.0,56.0
2025,12,2,1,2,53,2,2,3.0,1064000.0,86.0
2025,12,1,1,2,34,1,2,10.0,4573000.0,99.0
2025,12,4,1,1,19,3,1,9.0,2026000.0,47.0
2025,12,2,1,2,29,2,2,4.0,106000.0,15.0
2025,12,2,1,1,43,2,2,3.0,1892000.0,43.0
2025,12,1,1,1,27,1,2,10.0,1488000.0,49.0
2025,12,1,1,2,30,1,2,8.0,860000.0,56.0
2025,12,1,1,1,50,1,2,5.0,1690000.0,47.0
2025,12,3,1,1,34,3,1,5.0,2217000.0,31.0
2025,12,3,1,2,20,3,1,10.0,1115000.0,96.0
2025,12,1,1,1,67,1,3,1.0,1300000.0,81.0
2025,12,1,1,1,55,1,2,3.0,1340000.0,38.0
2025,12,1,1,2,36,1,2,5.0,1534000.0,90.0
2025,12,2,1,2,44,2,2,8.0,1119000.0,15.0
2025,12,1,1,1,62,1,3,5.0,6661000.0,41.0
2025,12,1,1,1,68,1,3,3.0,2301000.0,3.0
2025,12,1,1,2,49,1,1,3.0,183000.0,47.0
2025,12,1,1,2,50,1,2,5.0,631000.0,47.0
2025,12,1,1,2,51,1,2,10.0,1732000.0,10.0
2025,12,1,1,1,55,1,2,9.0,1703000.0,49.0
2025,12,1,1,1,44,1,3,5.0,3399000.0,47.0
2025,12,2,1,1,49,3,1,5.0,996000.0,49.0
2025,12,3,1,2,19,3,1,5.0,1477000.0,52.0
2025,12,1,1,2,82,1,3,1.0,528000.0,38.0
2025,12,2,1,2,59,2,3,3.0,366000.0,97.0
2025,12,2,1,1,44,2,2,10.0,3838000.0,49.0
2025,12,3,1,2,32,3,1,8.0,1435000.0,47.0
2025,12,1,1,1,73,1,3,3.0,570000.0,47.0
2025,12,1,1,1,46,1,2,5.0,3179000.0,56.0
2025,12,2,1,1,40,3,1,10.0,1779000.0,46.0
2025,12,1,1,2,61,1,3,5.0,286000.0,97.0
2025,12,1,1,2,68,1,3,3.0,386000.0,56.0
2025,12,1,1,2,40,1,2,5.0,856000.0,96.0
2025,12,2,1,2,45,2,3,4.0,1365000.0,88.0
2025,12,3,1,1,23,3,1,8.0,1751000.0,85.0
2025,12,2,1,2,24,3,1,10.0,1558000.0,85.0
2025,12,2,1,2,43,2,3,5.0,100000.0,15.0
2025,12,2,1,2,44,2,2,4.0,181000.0,47.0
2025,12,1,1,2,66,1,3,3.0,504000.0,1.0
2025,12,4,1,2,51,4,3,3.0,296000.0,81.0
2025,12,4,1,1,26,3,1,5.0,2423000.0,56.0
2025,12,1,1,1,56,1,1,4.0,5029000.0,41.0
2025,12,3,1,1,45,3,1,5.0,1690000.0,27.0
2025,12,1,1,1,21,1,2,8.0,4658000.0,62.0
2025,12,5,1,1,24,3,2,4.0,2209000.0,43.0
2025,12,2,1,2,27,3,1,5.0,1165000.0,92.0
2025,12,1,1,1,31,1,2,8.0,2718000.0,56.0
2025,12,2,1,2,42,2,3,9.0,2078000.0,84.0
2025,12,2,1,2,48,2,2,5.0,1389000.0,49.0
2025,12,1,1,2,33,1,2,6.0,771000.0,96.0
2025,12,1,1,1,36,1,1,5.0,2543000.0,49.0
2025,12,1,1,2,34,1,2,5.0,1794000.0,56.0
2025,12,1,1,1,43,1,3,10.0,3250000.0,84.0
2025,12,1,1,1,46,1,2,5.0,744000.0,7.0
2025,12,1,1,2,48,1,2,10.0,3143000.0,84.0
2025,12,1,1,2,45,1,3,9.0,1640000.0,86.0
2025,12,1,1,2,41,1,2,10.0,2932000.0,79.0
2025,12,4,1,2,18,3,1,7.0,214000.0,56.0
2025,12,5,1,2,32,3,1,5.0,1466000.0,45.0
2025,12,1,1,2,38,1,2,5.0,2032000.0,64.0
2025,12,1,1,1,56,1,3,3.0,1579000.0,68.0
2025,12,1,1,2,56,1,3,3.0,350000.0,97.0
2025,12,1,1,1,49,1,2,3.0,537000.0,1.0
2025,12,2,1,2,19,2,2,5.0,0.0,47.0
2025,12,1,1,2,44,1,2,10.0,2891000.0,86.0
2025,12,1,1,2,35,1,2,5.0,125000.0,56.0
2025,12,1,1,1,25,1,2,4.0,1980000.0,47.0
2025,12,3,1,2,21,3,1,5.0,1264000.0,22.0
2025,12,2,1,2,51,2,2,5.0,1281000.0,85.0
2025,12,1,1,1,48,1,2,10.0,6407000.0,35.0
2025,12,1,1,2,36,1,2,5.0,699000.0,81.0
2025,12,1,1,1,45,1,2,12.0,19301000.0,84.0
2025,12,1,1,2,59,1,2,10.0,3540000.0,84.0
2025,12,1,1,2,25,1,2,4.0,827000.0,47.0
2025,12,1,1,2,29,1,2,10.0,1112000.0,55.0
2025,12,2,1,1,29,2,2,3.0,7648000.0,82.0
2025,12,2,1,2,24,3,1,5.0,1854000.0,97.0
2025,12,2,1,1,69,3,1,3.0,3060000.0,1.0
2025,12,4,1,2,63,5,3,5.0,1616000.0,88.0
2025,12,1,1,2,56,1,3,4.0,376000.0,47.0
2025,12,2,1,2,44,2,2,10.0,3047000.0,64.0
2025,12,2,1,2,38,3,2,3.0,222000.0,1.0
2025,12,1,1,1,43,1,2,10.0,10213000.0,85.0
2025,12,1,1,1,47,1,3,5.0,6265000.0,84.0
2025,12,1,1,2,40,1,2,5.0,1633000.0,86.0
2025,12,1,1,2,63,1,3,11.0,1883000.0,49.0
2025,12,2,1,1,37,3,1,3.0,956000.0,49.0
2025,12,2,1,1,46,2,2,4.0,1879000.0,45.0
2025,12,1,1,2,27,1,2,5.0,1145000.0,96.0
2025,12,1,1,1,42,1,2,5.0,4238000.0,25.0
2025,12,3,1,1,22,3,1,5.0,2491000.0,49.0
2025,12,2,1,2,36,3,1,5.0,1600000.0,46.0
2025,12,3,1,1,33,3,1,5.0,1429000.0,41.0
2025,12,1,1,2,41,1,2,10.0,1851000.0,53.0
2025,12,1,1,1,40,1,2,8.0,2295000.0,56.0
2025,12,2,1,2,39,2,2,8.0,1729000.0,56.0
2025,12,1,1,1,63,1,3,3.0,0.0,1.0
2025,12,1,1,2,52,1,2,3.0,581000.0,47.0
2025,12,2,1,1,61,3,1,10.0,2093000.0,68.0
2025,12,2,1,2,19,3,1,5.0,1553000.0,73.0
2025,12,2,1,1,24,2,2,4.0,1026000.0,25.0
2025,12,5,1,1,52,3,1,1.0,546000.0,43.0
2025,12,1,1,2,64,1,3,8.0,646000.0,88.0
2025,12,3,1,2,44,3,1,10.0,985000.0,86.0
2025,12,1,1,2,45,1,1,10.0,4174000.0,84.0
2025,12,1,1,1,68,1,3,5.0,2737000.0,55.0
2025,12,2,1,1,43,2,2,5.0,332000.0,45.0
2025,12,1,1,1,46,1,2,13.0,16510000.0,86.0
2025,12,1,1,2,32,1,2,5.0,799000.0,81.0
2025,12,2,1,1,58,2,3,5.0,1562000.0,49.0
2025,12,1,1,2,59,1,3,5.0,1739000.0,97.0
2025,12,2,1,2,23,8,2,10.0,1014000.0,70.0
2025,12,2,1,1,36,2,2,3.0,1812000.0,41.0
2025,12,1,1,2,27,1,2,9.0,1533000.0,46.0
2025,12,1,1,1,37,1,2,5.0,1818000.0,86.0
2025,12,4,1,1,22,3,1,5.0,306000.0,1.0
2025,12,1,1,1,60,1,3,3.0,310000.0,1.0
2025,12,1,1,2,57,1,3,12.0,9040000.0,85.0
2025,12,2,1,1,48,2,2,4.0,543000.0,38.0
2025,12,1,1,1,52,1,3,5.0,3370000.0,25.0
2025,12,1,1,2,68,1,3,5.0,425000.0,14.0
2025,12,2,1,2,43,2,2,5.0,765000.0,47.0
2025,12,1,1,1,59,1,2,5.0,14322000.0,6.0
2025,12,3,1,2,42,3,1,5.0,1278000.0,56.0
2025,12,1,1,2,36,1,2,5.0,597000.0,81.0
2025,12,1,1,1,33,1,2,5.0,826000.0,56.0
2025,12,1,1,2,23,1,2,10.0,0.0,82.0
2025,12,1,1,1,53,1,3,3.0,1104000.0,1.0
2025,12,1,1,2,37,1,2,5.0,1358000.0,14.0
2025,12,4,1,1,20,3,1,5.0,2173000.0,47.0
2025,12,2,1,2,42,2,3,4.0,472000.0,56.0
2025,12,4,1,1,33,13,2,8.0,1173000.0,47.0
2025,12,1,1,1,53,1,3,3.0,1543000.0,1.0
2025,12,2,1,2,29,2,2,5.0,1407000.0,56.0
2025,12,3,1,1,26,3,1,6.0,1812000.0,1.0
2025,12,1,1,1,38,1,2,10.0,4533000.0,84.0
2025,12,4,1,1,25,3,1,5.0,1210000.0,41.0
2025,12,2,1,1,35,2,2,5.0,2630000.0,47.0
2025,12,1,1,1,54,1,3,5.0,1849000.0,47.0
2025,12,1,1,1,41,1,2,8.0,1842000.0,62.0
2025,12,1,1,1,47,1,2,10.0,3372000.0,78.0
2025,12,1,1,1,38,1,2,5.0,2592000.0,47.0
